scale	roiS	series_name	nr_in_chamber	nr_class	name	file_id	histogram_cv	histogram_energy	histogram_entropy	histogram_kurtosis	histogram_mean	histogram_median	histogram_skewness	histogram_variance	cluster_prominence	cluster_shade	correlation	diagonal_moment	difference_energy	difference_entropy	energy	entropy	inertia	inverse_different_moment	kappa	maximum_probability	sum_energy	sum_entropy	sum_variance	created_at	error	algorithm	assignment_id.1	series	chamber	day_date	start_pipetting	pipetting_duration	doorclose_duration	reset_duration	p_norm_id	p_colour_id	parameter_id.1	colour_r	colour_g	colour_b	colour_routine	colour_type	norm_a	norm_b	norm_scale	norm_type	roi_inner	roi_outer	roi_angle_start	roi_angle_end	roi_type	roi_section	assessment	assignment_id.2	nr_class.1	name.1	series.1	nr_chamber_solution	nr_basic_solution	nr_substance	last_solution	evaporation_duration_in_hour_minute	evaporation_duration_in_sec	evaporation_duration	crystal_duration	replikats	cucl2_in_mg	substance_in_mg	specs_group	specs_supplier	substance_group	sample	supplier	it8check	max_error	mean_error	center	x	y	center_x	center_y	assignment_id.3	nr_class.2	class_desc	parameter_id	assignment_id
8	0-100	DM	10	32	P.2016.04.16.DM-10-2016.04.22_14_09.cut.tif	1212969	0.154205	0.016412	4.333111	3.313827	128.607928	129	0.407107	393.306167	8232837.998381	-2111.549737	0.795096	-39.232639	0.055211	3.158659	0.000547	7.906789	143.964915	0.128704	0.027472	0.001714	0.00881	4.942279	1261.227694	Sun May 01 20:50:05.360564 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	32	P.2016.04.16.DM-10-2016.04.22_14_09.cut.tif	126167	2	3	3	0	445:21	1603260	NA	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	12.59	1.85	1	4.43653333333	6.5532	NA	NA	19641	32	Cress A4 potB	5	19641
8	0-100	DM	11	33	P.2016.04.16.DM-11-2016.04.22_14_12.cut.tif	1212970	0.148793	0.018745	4.228151	5.953824	128.526973	129	0.934006	365.721935	7725516.033211	9892.506191	0.71023	-23.081688	0.05547	3.225428	0.00068	7.81484	175.126557	0.142805	0.033466	0.002248	0.010241	4.80713	1033.59968	Sun May 01 20:50:06.532982 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	33	P.2016.04.16.DM-11-2016.04.22_14_12.cut.tif	126167	3	4	4	0	446:31	1607460	NA	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	12.93	1.84	1	4.63973333333	5.41866666667	NA	NA	19641	33	Cress A4 potC	5	19641
8	0-100	DM	12	34	P.2016.04.16.DM-12-2016.04.22_14_58.cut.tif	1212971	0.165638	0.01523	4.379277	3.604455	128.720929	130	0.543563	454.590708	7280184.189278	-17683.126907	0.789192	-20.869888	0.054167	3.177185	0.000492	7.966907	159.231407	0.12808	0.029733	0.001511	0.008134	4.982089	1351.445351	Sun May 01 20:50:06.628951 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	34	P.2016.04.16.DM-12-2016.04.22_14_58.cut.tif	126167	4	5	5	0	448:1	1612860	NA	NA	7	128	300	Cress A4 potD	Bingenheim / cress	Cress A4 potD	cress	Bingenheim	NA	12.72	1.76	1	4.6228	5.9436	NA	NA	19641	34	Cress A4 potD	5	19641
8	0-100	DM	13	35	P.2016.04.16.DM-13-2016.04.22_14_19.cut.tif	1212972	0.152822	0.017614	4.288503	4.284462	127.929119	128	0.826967	382.217693	7621064.924318	14720.918657	0.75994	-29.128136	0.057612	3.182859	0.00065	7.861991	156.439412	0.147523	0.037257	0.002138	0.009513	4.884584	1146.896039	Sun May 01 20:50:09.421438 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	35	P.2016.04.16.DM-13-2016.04.22_14_19.cut.tif	126167	5	6	6	0	447:31	1611060	NA	NA	7	128	300	Cress A4 potE	Bingenheim / cress	Cress A4 potE	cress	Bingenheim	NA	12.9	1.81	1	4.80906666667	5.60493333333	NA	NA	19641	35	Cress A4 potE	5	19641
8	0-100	DM	14	36	P.2016.04.16.DM-14-2016.04.22_14_16.cut.tif	1212973	0.159799	0.016711	4.336437	4.019521	127.678809	128	0.706398	416.278616	8042016.795833	8228.905158	0.786951	1.089125	0.056123	3.160562	0.000576	7.898678	151.714528	0.133935	0.032865	0.001806	0.008953	4.947432	1272.508352	Sun May 01 20:50:06.774866 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	36	P.2016.04.16.DM-14-2016.04.22_14_16.cut.tif	126167	6	7	7	0	446:51	1608660	NA	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	12.73	1.8	1	4.63973333333	6.8072	NA	NA	19641	36	Cress A4 potF	5	19641
8	0-100	DM	15	31	P.2016.04.16.DM-15-2016.04.22_14_16.cut.tif	1212974	0.140735	0.019178	4.182985	6.226948	128.356887	129	1.035799	326.320912	3691635.278109	663.9628	0.656438	-28.395288	0.057691	3.192884	0.000696	7.744612	176.363161	0.142027	0.03157	0.002359	0.010529	4.752242	850.311147	Sun May 01 20:50:06.936766 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	31	P.2016.04.16.DM-15-2016.04.22_14_16.cut.tif	126167	1	2	2	0	448:1	1612860	NA	NA	7	128	300	Cress A4 potA	Bingenheim / cress	Cress A4 potA	cress	Bingenheim	NA	12.73	1.8	1	4.55506666667	5.85893333333	NA	NA	19641	31	Cress A4 potA	5	19641
8	0-100	DM	16	32	P.2016.04.16.DM-16-2016.04.22_14_16.cut.tif	1212975	0.161508	0.015294	4.380481	2.765441	127.99489	129	0.519326	427.338612	7868482.760375	2176.094178	0.807382	0.947224	0.057721	3.132836	0.000523	7.939971	146.279502	0.133524	0.031907	0.001511	0.008078	4.997798	1372.573737	Sun May 01 20:50:08.183117 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	32	P.2016.04.16.DM-16-2016.04.22_14_16.cut.tif	126167	2	3	3	0	447:31	1611060	NA	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	12.73	1.8	2	4.572	5.8928	4.0132	2.82786666667	19641	32	Cress A4 potB	5	19641
8	0-100	DM	17	33	P.2016.04.16.DM-17-2016.04.22_14_23.cut.tif	1212976	0.164278	0.015857	4.388642	2.223586	127.598	129	0.117346	439.386611	10993680.057677	-7014.764196	0.83335	-0.698261	0.058464	3.115468	0.000571	7.911138	137.422569	0.137061	0.032969	0.001769	0.008389	5.017978	1511.816313	Sun May 01 20:50:11.087017 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	33	P.2016.04.16.DM-17-2016.04.22_14_23.cut.tif	126167	3	4	4	0	444:41	1600860	NA	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	12.47	1.8	2	4.60586666667	6.31613333333	7.33213333333	2.0828	19641	33	Cress A4 potC	5	19641
8	0-100	DM	18	34	P.2016.04.16.DM-18-2016.04.22_14_23.cut.tif	1212977	0.183113	0.013544	4.481215	2.213632	128.618877	130	0.402635	554.688164	10732689.325987	-14575.109009	0.83337	2.018028	0.056698	3.141251	0.000457	8.033481	157.727722	0.130391	0.032913	0.001327	0.007176	5.091956	1735.421915	Sun May 01 20:50:13.741124 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	34	P.2016.04.16.DM-18-2016.04.22_14_23.cut.tif	126167	4	5	5	0	445:51	1605060	NA	NA	7	128	300	Cress A4 potD	Bingenheim / cress	Cress A4 potD	cress	Bingenheim	NA	12.47	1.8	>3	8.0772	2.8448	0.5588,1.64253333333,2.01506666667	4.04706666667,1.54093333333,7.62	19641	34	Cress A4 potD	5	19641
8	0-100	DM	19	35	P.2016.04.16.DM-19-2016.04.22_14_23.cut.tif	1212978	0.16677	0.01508	4.403823	1.695952	127.714505	130	0.078745	453.644677	12331032.902234	-457.956658	0.855215	6.815338	0.058208	3.110957	0.000533	7.94297	127.504496	0.137103	0.033373	0.001585	0.007951	5.045094	1633.786664	Sun May 01 20:50:18.083739 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	35	P.2016.04.16.DM-19-2016.04.22_14_23.cut.tif	126167	5	6	6	0	447:31	1611060	NA	NA	7	128	300	Cress A4 potE	Bingenheim / cress	Cress A4 potE	cress	Bingenheim	NA	12.47	1.8	1	5.52026666667	8.19573333333	NA	NA	19641	35	Cress A4 potE	5	19641
8	0-100	DM	20	36	P.2016.04.16.DM-20-2016.04.22_14_23.cut.tif	1212979	0.163684	0.015216	4.380963	0.950943	127.742828	131	-0.685382	437.207167	7549162.281846	-42349.075868	0.8472	-48.264633	0.058476	3.090882	0.000532	7.933067	123.744453	0.132711	0.028331	0.00188	0.00808	5.001289	1495.952367	Sun May 01 20:50:19.65699 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	36	P.2016.04.16.DM-20-2016.04.22_14_23.cut.tif	126167	6	7	7	0	446:1	1605660	NA	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	12.47	1.8	2	6.92573333333	4.70746666667	0.948266666667	5.82506666667	19641	36	Cress A4 potF	5	19641
8	0-100	DM	21	31	P.2016.04.16.DM-21-2016.04.22_14_27.cut.tif	1212980	0.164529	0.014835	4.409481	1.039179	127.604935	130	-0.359423	440.779758	8727082.861093	-27945.228579	0.858396	-34.016161	0.060196	3.067548	0.000527	7.939113	118.49204	0.137549	0.032519	0.001695	0.007798	5.047246	1555.08182	Sun May 01 20:50:22.432403 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	31	P.2016.04.16.DM-21-2016.04.22_14_27.cut.tif	126167	1	2	2	0	448:31	1614660	NA	NA	7	128	300	Cress A4 potA	Bingenheim / cress	Cress A4 potA	cress	Bingenheim	NA	12.99	1.79	>3	4.69053333333	6.53626666667	6.858,7.23053333333,8.0264	1.3716,7.14586666667,6.2992	19641	31	Cress A4 potA	5	19641
8	0-100	DM	22	32	P.2016.04.16.DM-22-2016.04.22_14_27.cut.tif	1212981	0.154238	0.016519	4.337802	2.76691	128.073947	129	0.323573	390.215059	7795544.374332	-574.569461	0.799739	-25.933689	0.057824	3.13656	0.00058	7.892597	141.106398	0.138571	0.032768	0.001824	0.008803	4.951958	1268.118573	Sun May 01 20:50:20.968187 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	32	P.2016.04.16.DM-22-2016.04.22_14_27.cut.tif	126167	2	3	3	0	449:41	1618860	NA	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	12.99	1.79	1	4.38573333333	6.7564	NA	NA	19641	32	Cress A4 potB	5	19641
8	0-100	DM	23	33	P.2016.04.16.DM-23-2016.04.22_14_27.cut.tif	1212982	0.144906	0.01939	4.195106	6.132493	128.255931	128	1.062669	345.404096	5769712.330024	9248.106028	0.66623	-7.489598	0.057408	3.226478	0.000741	7.773114	187.039287	0.149429	0.033681	0.002285	0.01066	4.765082	933.727987	Sun May 01 20:50:22.936122 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	33	P.2016.04.16.DM-23-2016.04.22_14_27.cut.tif	126167	3	4	4	0	449:51	1619460	NA	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	12.99	1.79	1	4.91066666667	6.84106666667	NA	NA	19641	33	Cress A4 potC	5	19641
8	0-100	DM	24	31	P.2016.04.16.DM-24-2016.04.22_14_27.cut.tif	1212983	0.145094	0.018436	4.211647	5.625386	128.2352	129	0.83963	346.189371	4849145.055843	-1575.919249	0.707591	-24.814781	0.05897	3.168529	0.000692	7.755201	163.650881	0.152136	0.038104	0.002396	0.009962	4.796235	955.676214	Sun May 01 20:50:22.244511 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	31	P.2016.04.16.DM-24-2016.04.22_14_27.cut.tif	126167	1	2	2	0	445:31	1603860	NA	NA	7	128	300	Cress A4 potA	Bingenheim / cress	Cress A4 potA	cress	Bingenheim	NA	12.99	1.79	1	4.45346666667	4.75826666667	NA	NA	19641	31	Cress A4 potA	5	19641
8	0-100	DM	25	34	P.2016.04.16.DM-25-2016.04.22_14_31.cut.tif	1212984	0.162029	0.014721	4.397484	1.351411	127.714432	129	-0.110496	428.220517	8092010.357082	-19239.140683	0.835439	-21.651056	0.056439	3.129627	0.000486	7.981066	132.426476	0.130501	0.03101	0.001364	0.007714	5.029173	1477.020315	Sun May 01 20:50:22.152538 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	34	P.2016.04.16.DM-25-2016.04.22_14_31.cut.tif	126167	4	5	5	0	451:51	1626660	NA	NA	7	128	300	Cress A4 potD	Bingenheim / cress	Cress A4 potD	cress	Bingenheim	NA	12.84	1.83	1	4.96146666667	8.60213333333	NA	NA	19641	34	Cress A4 potD	5	19641
8	0-100	DM	26	35	P.2016.04.16.DM-26-2016.04.22_15_09.cut.tif	1212985	0.153421	0.016488	4.308968	2.92479	128.37813	130	0.124405	387.930892	7617075.896709	-12115.834134	0.796446	-20.339067	0.053035	3.183149	0.000525	7.927076	143.844955	0.123321	0.027429	0.001769	0.008806	4.926321	1269.488952	Sun May 01 20:50:22.343926 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	35	P.2016.04.16.DM-26-2016.04.22_15_09.cut.tif	126167	5	6	6	0	447:41	1611660	NA	NA	7	128	300	Cress A4 potE	Bingenheim / cress	Cress A4 potE	cress	Bingenheim	NA	13.32	1.76	>3	5.85893333333	8.16186666667	2.87866666667,0.778933333333,0.541866666667	8.06026666667,6.06213333333,3.67453333333	19641	35	Cress A4 potE	5	19641
8	0-100	DM	27	36	P.2016.04.16.DM-27-2016.04.22_14_31.cut.tif	1212986	0.156317	0.017497	4.304581	4.302952	128.017812	129	0.631851	400.45519	7655315.702501	1204.877996	0.774665	-13.07336	0.055548	3.169102	0.000604	7.865909	153.144431	0.127698	0.025013	0.001843	0.009468	4.904468	1206.118561	Sun May 01 20:50:23.610784 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	36	P.2016.04.16.DM-27-2016.04.22_14_31.cut.tif	126167	6	7	7	0	450:51	1623060	NA	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	12.84	1.83	1	4.7752	6.57013333333	NA	NA	19641	36	Cress A4 potF	5	19641
8	0-100	DM	28	31	P.2016.04.16.DM-28-2016.04.22_14_58.cut.tif	1212987	0.15963	0.01553	4.361238	1.002902	128.298051	132	-0.321258	419.440401	7154229.679762	-31764.431375	0.831391	-50.454818	0.058649	3.105165	0.000567	7.895234	132.221272	0.136691	0.031421	0.001916	0.008169	4.985689	1436.155218	Sun May 01 20:50:25.578688 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	31	P.2016.04.16.DM-28-2016.04.22_14_58.cut.tif	126167	1	2	2	1	449:31	1618260	NA	NA	7	128	300	Cress A4 potA	Bingenheim / cress	Cress A4 potA	cress	Bingenheim	NA	12.72	1.76	2	5.72346666667	5.01226666667	2.04893333333	5.21546666667	19641	31	Cress A4 potA	5	19641
8	0-100	DM	29	32	P.2016.04.16.DM-29-2016.04.22_14_35.cut.tif	1212988	0.135552	0.018808	4.197727	3.096178	127.701365	129	-0.142992	299.643425	4206566.681944	-12553.250864	0.69751	-37.6412	0.055143	3.209644	0.000658	7.815183	164.474939	0.137892	0.031282	0.002396	0.010296	4.78468	922.998195	Sun May 01 20:50:29.463576 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	32	P.2016.04.16.DM-29-2016.04.22_14_35.cut.tif	126167	2	3	3	0	449:1	1616460	NA	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	12.7	1.8	1	4.4704	7.04426666667	NA	NA	19641	32	Cress A4 potB	5	19641
8	0-100	DM	30	33	P.2016.04.16.DM-30-2016.04.22_15_09.cut.tif	1212989	0.146269	0.016849	4.289103	2.474341	128.291992	129	0.338559	352.128479	5802894.07334	2749.090364	0.739581	-27.306511	0.052822	3.228566	0.000541	7.92354	166.897656	0.126832	0.027341	0.001732	0.009093	4.889855	1114.862912	Sun May 01 20:50:31.397536 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	33	P.2016.04.16.DM-30-2016.04.22_15_09.cut.tif	126167	3	4	4	0	445:21	1603260	NA	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	13.32	1.76	1	4.65666666667	6.06213333333	NA	NA	19641	33	Cress A4 potC	5	19641
8	0-100	DM	31	34	P.2016.04.16.DM-31-2016.04.22_14_35.cut.tif	1212990	0.163485	0.014204	4.421517	1.033311	128.405796	130	-0.213575	440.68291	8525520.483155	-21550.934972	0.84867	-49.145632	0.055909	3.122754	0.000462	8.018765	126.598732	0.127924	0.030193	0.001253	0.007441	5.055972	1546.554285	Sun May 01 20:50:32.786776 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	34	P.2016.04.16.DM-31-2016.04.22_14_35.cut.tif	126167	4	5	5	0	449:31	1618260	NA	NA	7	128	300	Cress A4 potD	Bingenheim / cress	Cress A4 potD	cress	Bingenheim	NA	12.7	1.8	2	4.48733333333	8.7376	6.06213333333	3.0988	19641	34	Cress A4 potD	5	19641
8	0-100	DM	32	35	P.2016.04.16.DM-32-2016.04.22_14_58.cut.tif	1212991	0.150335	0.018616	4.22571	6.188138	128.339879	129	0.981541	372.256042	7493196.47156	5021.448434	0.712282	-8.207149	0.055187	3.220744	0.000659	7.807053	175.116975	0.139487	0.030588	0.002211	0.010123	4.811498	1042.164042	Sun May 01 20:50:33.93317 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	35	P.2016.04.16.DM-32-2016.04.22_14_58.cut.tif	126167	5	6	6	0	446:31	1607460	NA	NA	7	128	300	Cress A4 potE	Bingenheim / cress	Cress A4 potE	cress	Bingenheim	NA	12.72	1.76	1	5.2324	6.4516	NA	NA	19641	35	Cress A4 potE	5	19641
8	0-100	DM	33	36	P.2016.04.16.DM-33-2016.04.22_14_39.cut.tif	1212992	0.153356	0.016708	4.303547	1.10745	128.165706	132	-0.836829	386.319282	7687063.761522	-51810.102655	0.84475	-38.113099	0.058314	3.087666	0.000582	7.859519	115.675757	0.13511	0.030726	0.002138	0.00896	4.921951	1374.507422	Sun May 01 20:50:38.033953 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	36	P.2016.04.16.DM-33-2016.04.22_14_39.cut.tif	126167	6	7	7	0	450:1	1620060	NA	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	12.82	1.79	1	4.35186666667	8.7884	NA	NA	19641	36	Cress A4 potF	5	19641
8	0-100	DM	34	32	P.2016.04.16.DM-34-2016.04.22_14_39.cut.tif	1212993	0.143307	0.017769	4.241613	4.318689	128.036134	129	0.359057	336.664655	4519756.800565	-5880.384981	0.725536	-43.116167	0.056425	3.180836	0.000621	7.818745	157.755473	0.140746	0.034952	0.001714	0.009572	4.832744	991.798676	Sun May 01 20:50:34.691898 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	32	P.2016.04.16.DM-34-2016.04.22_14_39.cut.tif	126167	2	3	3	0	447:31	1611060	NA	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	12.82	1.79	1	4.79213333333	7.38293333333	NA	NA	19641	32	Cress A4 potB	5	19641
8	0-100	DM	35	33	P.2016.04.16.DM-35-2016.04.22_14_39.cut.tif	1212994	0.145271	0.019243	4.216168	5.36894	128.791591	130	0.381493	350.04993	6290499.245801	-28266.999461	0.730962	-46.761964	0.055747	3.198512	0.000692	7.804656	158.077578	0.138831	0.029952	0.002396	0.010516	4.796298	1017.055358	Sun May 01 20:50:37.609262 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	33	P.2016.04.16.DM-35-2016.04.22_14_39.cut.tif	126167	3	4	4	0	447:21	1610460	NA	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	12.82	1.79	1	4.1148	6.096	NA	NA	19641	33	Cress A4 potC	5	19641
8	0-100	DM	36	34	P.2016.04.16.DM-36-2016.04.22_14_58.cut.tif	1212995	0.140751	0.018432	4.226293	3.410868	128.435287	130	0.265868	326.790378	4331279.38301	-11512.464807	0.716112	-37.082838	0.054228	3.212056	0.000635	7.836946	159.774858	0.133024	0.02931	0.002322	0.010075	4.807154	965.842976	Sun May 01 20:50:39.151355 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	34	P.2016.04.16.DM-36-2016.04.22_14_58.cut.tif	126167	4	5	5	0	449:51	1619460	NA	NA	7	128	300	Cress A4 potD	Bingenheim / cress	Cress A4 potD	cress	Bingenheim	NA	12.72	1.76	1	4.79213333333	5.70653333333	NA	NA	19641	34	Cress A4 potD	5	19641
8	0-100	DM	37	35	P.2016.04.16.DM-37-2016.04.22_14_45.cut.tif	1212996	0.160654	0.01526	4.392469	1.30293	128.218994	131	-0.503386	424.31382	9509844.430454	-41595.522868	0.855073	-38.126925	0.056095	3.112148	0.000504	7.986324	118.413503	0.132688	0.032181	0.001732	0.00811	5.02729	1515.697464	Sun May 01 20:50:42.301687 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	35	P.2016.04.16.DM-37-2016.04.22_14_45.cut.tif	126167	5	6	6	0	448:21	1614060	NA	NA	7	128	300	Cress A4 potE	Bingenheim / cress	Cress A4 potE	cress	Bingenheim	NA	12.44	1.77	3	4.7752	8.66986666667	7.62,8.19573333333	2.06586666667,3.26813333333	19641	35	Cress A4 potE	5	19641
8	0-100	DM	38	36	P.2016.04.16.DM-38-2016.04.22_14_45.cut.tif	1212997	0.172683	0.015542	4.408685	3.521421	128.41003	129	0.661836	491.696026	11597260.901272	3432.369624	0.821534	-3.481981	0.058032	3.127144	0.000539	7.949108	147.492519	0.133681	0.032158	0.001658	0.008356	5.013797	1505.39521	Sun May 01 20:50:40.567629 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	36	P.2016.04.16.DM-38-2016.04.22_14_45.cut.tif	126167	6	7	7	0	448:11	1613460	NA	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	12.44	1.77	2	4.45346666667	8.75453333333	7.12893333333	1.6764	19641	36	Cress A4 potF	5	19641
8	0-100	DM	39	32	P.2016.04.16.DM-39-2016.04.22_14_45.cut.tif	1212998	0.137211	0.018657	4.198567	3.152	128.595664	130	-0.06174	311.336111	4299949.15899	-19440.675916	0.732375	-56.558649	0.055611	3.178762	0.00066	7.787905	148.235166	0.139122	0.031513	0.002248	0.010107	4.789012	959.546286	Sun May 01 20:50:45.028212 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	32	P.2016.04.16.DM-39-2016.04.22_14_45.cut.tif	126167	2	3	3	1	447:31	1611060	NA	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	12.44	1.77	1	4.38573333333	7.34906666667	NA	NA	19641	32	Cress A4 potB	5	19641
